id,source,referenceId,counterparty,amount,currency,date,description,type,category
B5-INV-131,INVOICE,"SET5-PAY-2026-0827-2","ApexFintech Corp",22617.50,INR,2026-11-16,"INV-B5-131 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-132,INVOICE,"","StripePay Ltd",27323.00,INR,2026-11-19,"INV-B5-132 missing GST/Tax reference",CREDIT,"SaaS Revenue"
B5-INV-133,INVOICE,"SET5-PAY-2026-0827-4","Adyen Global",28420.00,INR,2026-11-22,"INV-B5-133 Consulting",CREDIT,"Consulting"
B5-INV-134,INVOICE,"SET5-PAY-2026-0827-5","Oracle NetSuite",33125.50,INR,2026-11-25,"INV-B5-134 License Revenue",CREDIT,"License Revenue"
B5-INV-135,INVOICE,"SET5-PAY-2026-0827-1","SAP Cloud AG",37831.00,GBP,2026-11-01,"INV-B5-135 foreign bill (GBP)",CREDIT,"Enterprise Contract"
B5-INV-136,INVOICE,"SET5-PAY-2026-0828-2","Square Point",42536.50,INR,2026-11-04,"INV-B5-136 Support Fees",CREDIT,"Support Fees"
B5-INV-137,INVOICE,"SET5-PAY-2026-0828-3","Klarna Bank AB",47242.00,INR,2026-11-07,"INV-B5-137 Project Payment",CREDIT,"Project Payment"
B5-INV-138,INVOICE,"SET5-PAY-2026-0828-4","PayPal Merchant",51947.50,INR,2026-11-10,"INV-B5-138 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-139,INVOICE,"SET5-PAY-2026-0828-5","Plaid Services",56653.00,INR,2026-11-13,"INV-B5-139 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-140,INVOICE,"SET5-PAY-2026-0828-1","Brex Enterprise",57750.00,INR,2026-11-13,"INV-B5-140 Services",CREDIT,"Services"
B5-INV-141,INVOICE,"SET5-PAY-2026-0829-2","ApexFintech Corp",62455.50,INR,2026-11-19,"INV-B5-141 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-142,INVOICE,"SET5-PAY-2026-0829-3","StripePay Ltd",67161.00,INR,2026-11-22,"INV-B5-142 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-143,INVOICE,"SET5-PAY-2026-0829-4","Adyen Global",71866.50,INR,2026-11-25,"INV-B5-143 Consulting",CREDIT,"Consulting"
B5-INV-144,INVOICE,"SET5-PAY-2026-0829-5","Oracle NetSuite",76572.00,INR,2026-11-01,"INV-B5-144 License Revenue",DEBIT,"License Revenue"
B5-INV-145,INVOICE,"SET5-PAY-2026-0829-1","SAP Cloud AG",81277.50,INR,2026-11-04,"INV-B5-145 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-146,INVOICE,"SET5-PAY-2026-0830-2","Square Point",85983.00,INR,2026-11-07,"INV-B5-146 Support Fees",CREDIT,"Support Fees"
B5-INV-147,INVOICE,"SET5-PAY-2026-0830-3","Klarna Bank AB",87080.00,INR,2026-11-10,"INV-B5-147 Project Payment",CREDIT,"Project Payment"
B5-INV-148,INVOICE,"SET5-PAY-2026-0830-4","PayPal Merchant",91785.50,INR,2026-11-13,"INV-B5-148 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-149,INVOICE,"SET5-PAY-2026-0830-5","Plaid Services",96491.00,INR,2026-11-16,"INV-B5-149 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-150,INVOICE,"SET5-PAY-2026-0830-1","Brex Enterprise",101196.50,INR,2026-11-19,"INV-B5-150 Services",CREDIT,"Services"
B5-INV-151,INVOICE,"SET5-PAY-2026-0831-2","ApexFintech Corp",105902.00,INR,2026-11-22,"INV-B5-151 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-152,INVOICE,"SET5-PAY-2026-0831-3","StripePay Ltd",110607.50,INR,2026-11-25,"INV-B5-152 SaaS Revenue",CREDIT,"SaaS Revenue"
B5-INV-153,INVOICE,"SET5-PAY-2026-0831-4","Adyen Global",115313.00,INR,2026-11-01,"INV-B5-153 Consulting",CREDIT,"Consulting"
B5-INV-154,INVOICE,"SET5-PAY-2026-0831-5","Oracle NetSuite",130379.20,INR,2026-11-04,"INV-B5-154 amended GST amount",CREDIT,"License Revenue"
B5-INV-155,INVOICE,"SET5-PAY-2026-0831-1","SAP Cloud AG",121115.50,INR,2026-11-07,"INV-B5-155 Enterprise Contract",CREDIT,"Enterprise Contract"
B5-INV-156,INVOICE,"SET5-PAY-2026-0832-2","Square Point",125821.00,INR,2026-11-10,"INV-B5-156 Support Fees",CREDIT,"Support Fees"
B5-INV-157,INVOICE,"SET5-PAY-2026-0832-3","Klarna Bank AB",130526.50,INR,2026-11-13,"INV-B5-157 Project Payment",CREDIT,"Project Payment"
B5-INV-158,INVOICE,"SET5-PAY-2026-0832-4","PayPal Merchant",135232.00,INR,2026-11-16,"INV-B5-158 Wire Transfer",CREDIT,"Wire Transfer"
B5-INV-159,INVOICE,"SET5-PAY-2026-0832-5","Plaid Services",139937.50,INR,2026-11-19,"INV-B5-159 Vendor Payment",CREDIT,"Vendor Payment"
B5-INV-160,INVOICE,"SET5-PAY-2026-0832-1","Brex Enterprise",144643.00,INR,2026-12-15,"INV-B5-160 future dated invoice",CREDIT,"Services"
B5-INV-161,INVOICE,"SET5-PAY-2026-0833-2","ApexFintech Corp",145740.00,INR,2026-11-25,"INV-B5-161 Accounts Receivable",CREDIT,"Accounts Receivable"
B5-INV-162,INVOICE,"SET5-PAY-2026-0833-3","StripePay Ltd",150445.50,EUR,2026-11-01,"INV-B5-162 foreign bill (EUR)",DEBIT,"SaaS Revenue"
B5-INV-163,INVOICE,"SET5-PAY-2026-0833-4","Adyen Global",155151.00,INR,2026-11-04,"INV-B5-163 Consulting",CREDIT,"Consulting"
B5-INV-164,INVOICE,"SET5-PAY-2026-0833-5","Oracle NetSuite",159856.50,INR,2026-11-07,"INV-B5-164 License Revenue",CREDIT,"License Revenue"
B5-INV-165,INVOICE,"","SAP Cloud AG",164562.00,INR,2026-11-10,"INV-B5-165 missing GST/Tax reference",CREDIT,"Enterprise Contract"
