id,source,referenceId,counterparty,amount,currency,date,description,type,category
B1-INV-128,INVOICE,"SET1-PAY-2026-0826-4","BlueSky Tech",553581.00,INR,2026-03-07,"INV-B1-128 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-129,INVOICE,"SET1-PAY-2026-0826-5","Meridian Corp",558286.50,INR,2026-03-10,"INV-B1-129 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-130,INVOICE,"SET1-PAY-2026-0826-1","ZenFlow Inc",562992.00,INR,2026-03-13,"INV-B1-130 Services",CREDIT,"Services"
B1-INV-131,INVOICE,"SET1-PAY-2026-0827-2","Acme Corp",17697.50,INR,2026-03-16,"INV-B1-131 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-132,INVOICE,"","TechStart Inc",22403.00,INR,2026-03-19,"INV-B1-132 missing GST/Tax reference",CREDIT,"SaaS Revenue"
B1-INV-133,INVOICE,"SET1-PAY-2026-0827-4","GlobalTrade Ltd",23500.00,INR,2026-03-22,"INV-B1-133 Consulting",CREDIT,"Consulting"
B1-INV-134,INVOICE,"SET1-PAY-2026-0827-5","DataPipe Corp",28205.50,INR,2026-03-25,"INV-B1-134 License Revenue",CREDIT,"License Revenue"
B1-INV-135,INVOICE,"SET1-PAY-2026-0827-1","QuantumLeap Systems",32911.00,GBP,2026-03-01,"INV-B1-135 foreign bill (GBP)",CREDIT,"Enterprise Contract"
B1-INV-136,INVOICE,"SET1-PAY-2026-0828-2","NexGen Solutions",37616.50,INR,2026-03-04,"INV-B1-136 Support Fees",CREDIT,"Support Fees"
B1-INV-137,INVOICE,"SET1-PAY-2026-0828-3","ClearPath AG",42322.00,INR,2026-03-07,"INV-B1-137 Project Payment",CREDIT,"Project Payment"
B1-INV-138,INVOICE,"SET1-PAY-2026-0828-4","BlueSky Tech",47027.50,INR,2026-03-10,"INV-B1-138 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-139,INVOICE,"SET1-PAY-2026-0828-5","Meridian Corp",51733.00,INR,2026-03-13,"INV-B1-139 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-140,INVOICE,"SET1-PAY-2026-0828-1","ZenFlow Inc",52830.00,INR,2026-03-13,"INV-B1-140 Services",CREDIT,"Services"
B1-INV-141,INVOICE,"SET1-PAY-2026-0829-2","Acme Corp",57535.50,INR,2026-03-19,"INV-B1-141 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-142,INVOICE,"SET1-PAY-2026-0829-3","TechStart Inc",62241.00,INR,2026-03-22,"INV-B1-142 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-143,INVOICE,"SET1-PAY-2026-0829-4","GlobalTrade Ltd",66946.50,INR,2026-03-25,"INV-B1-143 Consulting",CREDIT,"Consulting"
B1-INV-144,INVOICE,"SET1-PAY-2026-0829-5","DataPipe Corp",71652.00,INR,2026-03-01,"INV-B1-144 License Revenue",DEBIT,"License Revenue"
B1-INV-145,INVOICE,"SET1-PAY-2026-0829-1","QuantumLeap Systems",76357.50,INR,2026-03-04,"INV-B1-145 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-146,INVOICE,"SET1-PAY-2026-0830-2","NexGen Solutions",81063.00,INR,2026-03-07,"INV-B1-146 Support Fees",CREDIT,"Support Fees"
B1-INV-147,INVOICE,"SET1-PAY-2026-0830-3","ClearPath AG",82160.00,INR,2026-03-10,"INV-B1-147 Project Payment",CREDIT,"Project Payment"
B1-INV-148,INVOICE,"SET1-PAY-2026-0830-4","BlueSky Tech",86865.50,INR,2026-03-13,"INV-B1-148 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-149,INVOICE,"SET1-PAY-2026-0830-5","Meridian Corp",91571.00,INR,2026-03-16,"INV-B1-149 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-150,INVOICE,"SET1-PAY-2026-0830-1","ZenFlow Inc",96276.50,INR,2026-03-19,"INV-B1-150 Services",CREDIT,"Services"
B1-INV-151,INVOICE,"SET1-PAY-2026-0831-2","Acme Corp",100982.00,INR,2026-03-22,"INV-B1-151 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-152,INVOICE,"SET1-PAY-2026-0831-3","TechStart Inc",105687.50,INR,2026-03-25,"INV-B1-152 SaaS Revenue",CREDIT,"SaaS Revenue"
B1-INV-153,INVOICE,"SET1-PAY-2026-0831-4","GlobalTrade Ltd",110393.00,INR,2026-03-01,"INV-B1-153 Consulting",CREDIT,"Consulting"
B1-INV-154,INVOICE,"SET1-PAY-2026-0831-5","DataPipe Corp",124868.80,INR,2026-03-04,"INV-B1-154 amended GST amount",CREDIT,"License Revenue"
B1-INV-155,INVOICE,"SET1-PAY-2026-0831-1","QuantumLeap Systems",116195.50,INR,2026-03-07,"INV-B1-155 Enterprise Contract",CREDIT,"Enterprise Contract"
B1-INV-156,INVOICE,"SET1-PAY-2026-0832-2","NexGen Solutions",120901.00,INR,2026-03-10,"INV-B1-156 Support Fees",CREDIT,"Support Fees"
B1-INV-157,INVOICE,"SET1-PAY-2026-0832-3","ClearPath AG",125606.50,INR,2026-03-13,"INV-B1-157 Project Payment",CREDIT,"Project Payment"
B1-INV-158,INVOICE,"SET1-PAY-2026-0832-4","BlueSky Tech",130312.00,INR,2026-03-16,"INV-B1-158 Wire Transfer",CREDIT,"Wire Transfer"
B1-INV-159,INVOICE,"SET1-PAY-2026-0832-5","Meridian Corp",135017.50,INR,2026-03-19,"INV-B1-159 Vendor Payment",CREDIT,"Vendor Payment"
B1-INV-160,INVOICE,"SET1-PAY-2026-0832-1","ZenFlow Inc",139723.00,INR,2026-04-15,"INV-B1-160 future dated invoice",CREDIT,"Services"
B1-INV-161,INVOICE,"SET1-PAY-2026-0833-2","Acme Corp",140820.00,INR,2026-03-25,"INV-B1-161 Accounts Receivable",CREDIT,"Accounts Receivable"
B1-INV-162,INVOICE,"SET1-PAY-2026-0833-3","TechStart Inc",145525.50,EUR,2026-03-01,"INV-B1-162 foreign bill (EUR)",DEBIT,"SaaS Revenue"
B1-INV-163,INVOICE,"SET1-PAY-2026-0833-4","GlobalTrade Ltd",150231.00,INR,2026-03-04,"INV-B1-163 Consulting",CREDIT,"Consulting"
B1-INV-164,INVOICE,"SET1-PAY-2026-0833-5","DataPipe Corp",154936.50,INR,2026-03-07,"INV-B1-164 License Revenue",CREDIT,"License Revenue"
B1-INV-165,INVOICE,"","QuantumLeap Systems",159642.00,INR,2026-03-10,"INV-B1-165 missing GST/Tax reference",CREDIT,"Enterprise Contract"
